"id","Year","Age","trackid","start_time","DeploymentID","sex","tripduration.days","maxdistance.km","totalpathdistance.km","total_landings_hmm","propRest_hmm","propSearch_hmm","propTravel_hmm","propARSvsTravel_hmm","logmaxdistance.km","logtotalpathdistance.km","southLat","northLat","latRange","SAMIndex","SOIIndex","boldness","attempted_breeding","breeding_success","prevyear"
"waal_1143",2018,NA,419,"2018-03-13 05:35:00","BS20075_2018","Male",5.354166667,2176.585545,5926.787282,6,0.198830409,0.179337232,0.621832359,0.223844282,7.6855126641483,8.68723757148629,-64.25342,-45.17742,19.076,-0.03,2.4,1.314235749,NA,NA,NA
"waal_1146",2018,22,379,"2018-03-18 04:58:00","BS20087_2018","Male",2,89.1519861,774.9763113,5,0.345549738,0.486910995,0.167539267,0.744,4.49034262224383,6.65283246282168,-46.93653,-45.71225,1.22428,-0.03,2.4,-2.617117503,1,1,"no attempt"
"waal_1146",2018,22,380,"2018-03-22 15:03:00","BS20087_2018","Male",2.5625,216.9967089,1197.735754,7,0.293877551,0.436734694,0.269387755,0.61849711,5.379882187066,7.08818818172464,-47.07617,-44.5403,2.53587,-0.03,2.4,-2.617117503,1,1,"no attempt"
"waal_1161",2017,21,333,"2017-02-11 06:55:00","BS20173_2017","Male",11.27083333,2024.810223,10579.49377,14,0.123034228,0.276595745,0.600370028,0.315400844,7.61323125811189,9.26667285644146,-63.28999,-45.90932,17.38067,-1.09,-0.1,0.543123764,1,0,"no attempt"
"waal_1167",2018,21,376,"2018-03-22 13:01:00","BS20201_2018","Male",2.604166667,433.0239711,1424.020704,6,0.333333333,0.301204819,0.365461847,0.451807229,6.07079308697824,7.26123963119207,-47.31032,-43.97446,3.33586,-0.03,2.4,1.311373236,1,1,"no attempt"
"waal_1167",2018,21,375,"2018-03-18 05:33:00","BS20201_2018","Male",2.020833333,98.34816623,494.1021964,6,0.476683938,0.440414508,0.082901554,0.841584158,4.588513899313,6.20274237109582,-47.0425,-46.44619,0.596309999999995,-0.03,2.4,1.311373236,1,1,"no attempt"
"waal_1172",2020,24,492,"2020-01-20 12:02:00","BS20216_2020","Male",7.90625,557.4638,3175.963904,27,0.519104084,0.226613966,0.25428195,0.471232877,6.32339756849063,8.06336645706315,-48.90657,-43.70171,5.20486,0.57,0.3,-0.00673828,1,1,"no attempt"
"waal_1174",2018,22,373,"2018-02-22 13:17:00","BS20227_2018","Male",6.84375,1148.642348,3421.994556,27,0.299847793,0.372907154,0.327245053,0.532608696,7.04633595698265,8.13797886356835,-50.00186,-46.12275,3.87911,1.02,-0.8,-1.984198268,1,1,"no attempt"
"waal_1177",2016,20,182,"2016-01-13 11:14:00","BS20233_2016","Male",11.08333333,1480.80381,5301.526698,41,0.278457197,0.426152399,0.295390405,0.590612777,7.30034033418953,8.5757501142864,-51.16397,-45.42105,5.74292,3.13,-3.6,-2.206420397,0,NA,"no attempt"
"waal_1179",2016,20,276,"2016-01-18 05:37:00","BS20242_2016","Male",10.32291667,1138.327497,4397.620489,30,0.319838057,0.420040486,0.260121457,0.617559524,7.03731535623725,8.38881887566785,-49.43963,-45.7736,3.66603,3.13,-3.6,-0.124089647,1,0,"failedrep"
"waal_1235",2020,22,493,"2020-02-10 07:45:00","BS20479_2020","Male",22.05208333,2172.90892,15703.06511,52,0.284499055,0.283081285,0.43241966,0.395640687,7.68382206497395,9.66161120221782,-64.59152,-43.9344,20.65712,-0.36,-0.1,-0.40153876,1,1,"no attempt"
"waal_1239",2011,13,164,"2011-02-15 15:06:00","BS20487_2011","Male",5.989583333,255.4686151,1117.648902,26,0.546086957,0.370434783,0.083478261,0.816091954,5.54309956491666,7.0189825632489,-47.02549,-45.19536,1.83013,0.87,4.5,-1.073456933,1,1,"no attempt"
"waal_1241",2016,18,282,"2016-01-18 14:56:00","BS20489_2016","Male",12.52083333,1193.347265,6641.329711,35,0.269391159,0.356964137,0.373644704,0.488584475,7.08451746523949,8.80106748010231,-51.12502,-46.07095,5.05407,3.13,-3.6,-2.506250132,1,0,"no attempt"
"waal_1249",2013,15,61,"2013-03-09 06:43:00","BS20513_2013","Male",4.020833333,263.624938,1233.231281,14,0.38961039,0.436363636,0.174025974,0.714893617,5.57452740361636,7.1173930614055,-47.34927,-45.04143,2.30784,2.31,2.5,-0.677921732,1,1,"failedrep"
"waal_1249",2017,19,314,"2017-02-27 11:50:00","BS20513_2017","Male",4.802083333,239.0630275,1522.374566,18,0.341304348,0.552173913,0.106521739,0.838283828,5.47672723055437,7.32802660932636,-46.79268,-44.81878,1.9739,-1.09,-0.1,-0.677921732,1,1,"no attempt"
"waal_1251",2016,18,242,"2016-01-19 20:29:00","BS20517_2016","Male",6.604166667,999.1106765,4077.799819,11,0.186413902,0.385466035,0.428120063,0.473786408,6.90686555979938,8.31331286189619,-46.35953,-37.8173,8.54223,3.13,-3.6,-0.47215517,1,1,"no attempt"
"waal_1251",2016,18,244,"2016-03-01 11:48:00","BS20517_2016","Male",19.84375,1954.064246,14133.97562,22,0.070415134,0.491854966,0.4377299,0.529112493,7.57766671128433,9.55633679633068,-46.38363,-31.46018,14.92345,4.36,-0.1,-0.47215517,1,1,"no attempt"
"waal_1251",2016,18,245,"2016-03-24 15:44:00","BS20517_2016","Male",4.760416667,1089.705941,3367.211333,5,0.048140044,0.407002188,0.544857768,0.427586207,6.99366315992723,8.12184018315514,-46.63701,-40.1276,6.50941,4.36,-0.1,-0.47215517,1,1,"no attempt"
"waal_1251",2016,18,243,"2016-02-04 18:55:00","BS20517_2016","Male",13.82291667,1432.50417,8605.082644,24,0.164404223,0.421568627,0.414027149,0.504512635,7.26717935957942,9.06010831278313,-46.35913,-37.0927,9.26643,1.35,-3.2,-0.47215517,1,1,"no attempt"
"waal_1252",2011,13,179,"2011-02-01 13:33:00","BS20518_2011","Male",13.625,2686.736572,9428.781681,33,0.289977047,0.223412395,0.486610559,0.314655172,7.89608256584891,9.15152217120462,-60.32091,-44.77155,15.54936,0.87,4.5,-1.275272211,1,1,"no attempt"
"waal_1252",2013,15,54,"2013-02-06 12:41:00","BS20518_2013","Male",7.739583333,161.0298182,1673.472636,27,0.496635262,0.422611036,0.080753701,0.839572193,5.08158955404709,7.42265616915827,-46.94318,-45.21978,1.7234,2.84,-0.4,-1.275272211,1,0,"no attempt"
"waal_1252",2013,15,53,"2013-01-22 07:58:00","BS20518_2013","Male",7.916666667,1229.087333,4702.386159,21,0.330263158,0.282894737,0.386842105,0.422396857,7.11402716725293,8.45582535226971,-52.39412,-45.15676,7.23736,0.71,-0.1,-1.275272211,1,0,"no attempt"
"waal_1252",2014,16,121,"2014-03-02 16:33:00","BS20518_2014","Male",9.822916667,858.3493638,4249.131515,33,0.359872611,0.351380042,0.288747346,0.548922056,6.75501120052717,8.35446989162451,-51.34162,-44.42185,6.91977,1.34,-1.5,-1.275272211,1,1,"failedrep"
"waal_1252",2014,16,120,"2014-02-15 06:34:00","BS20518_2014","Male",4.166666667,217.5119601,1831.803617,15,0.192982456,0.614035088,0.192982456,0.760869565,5.38225383798242,7.51305634352748,-46.9695,-45.40187,1.56762999999999,0.36,0.1,-1.275272211,1,1,"failedrep"
"waal_1256",2016,18,188,"2016-01-16 05:32:00","BS20536_2016","Male",3.822916667,205.9260136,1061.888134,18,0.256830601,0.653005464,0.090163934,0.878676471,5.3275169469956,6.96780386103717,-46.90061,-45.733,1.16761,3.13,-3.6,-1.267443886,1,1,"failedrep"
"waal_1269",2013,14,595,"2013-03-20 05:06:00","BS20571_2013_b","Male",2.177083333,457.3252798,1208.808947,6,0.336538462,0.269230769,0.394230769,0.405797101,6.1253949096959,7.0973908124864,-46.35739,-44.23348,2.12391,2.31,2.5,0.071347264,1,1,"no attempt"
"waal_1269",2013,14,594,"2013-03-13 13:41:00","BS20571_2013_b","Male",2.9375,79.56733902,424.7633345,12,0.615658363,0.323843416,0.060498221,0.842592593,4.37660369482949,6.0515321538203,-46.78941,-45.72022,1.06919,2.31,2.5,0.071347264,1,1,"no attempt"
"waal_1269",2013,14,597,"2013-03-30 05:05:00","BS20571_2013_b","Male",1.020833333,77.3957844,176.3383883,4,0.597938144,0.329896907,0.072164948,0.820512821,4.34893231399612,5.17240480988705,-46.3573,-45.67243,0.684870000000004,2.31,2.5,0.071347264,1,1,"no attempt"
"waal_1269",2013,14,598,"2013-04-02 03:32:00","BS20571_2013_b","Male",3.010416667,548.470713,1755.554349,6,0.25,0.368055556,0.381944444,0.490740741,6.30713388357688,7.47053995440012,-46.93055,-45.08077,1.84978,-0.07,0.4,0.071347264,1,1,"no attempt"
"waal_1269",2013,14,596,"2013-03-24 11:56:00","BS20571_2013_b","Male",2.739583333,190.2704046,1123.694359,7,0.220532319,0.562737643,0.216730038,0.72195122,5.24844624250193,7.02437707087812,-46.74352,-45.21078,1.53274,2.31,2.5,0.071347264,1,1,"no attempt"
"waal_1270",2018,19,359,"2018-02-02 07:28:00","BS20575_2018","Male",8.21875,630.4594058,2832.857628,43,0.328680203,0.529187817,0.14213198,0.788279773,6.44644876919265,7.94904124371419,-46.33698,-44.40055,1.93642999999999,1.02,-0.8,-0.838833193,0,NA,"no attempt"
"waal_1271",2017,18,353,"2017-02-08 05:12:00","BS20578_2017","Male",11.21875,568.525007,3968.993254,49,0.362453532,0.481412639,0.156133829,0.755102041,6.34304529991006,8.28626775310916,-49.07817,-44.56553,4.51264,-1.09,-0.1,-0.622356547,1,1,"failedrep"
"waal_1273",2015,16,147,"2015-02-20 14:47:00","BS20583_2015","Male",9.197916667,673.1355133,2586.441269,27,0.565759637,0.22675737,0.207482993,0.522193211,6.51194666643307,7.8580381824392,-46.75562,-43.3169,3.43872,4.92,0.4,0.341498619,1,1,"no attempt"
"waal_1273",2015,16,146,"2015-02-05 23:46:00","BS20583_2015","Male",9.666666667,686.3661503,2972.286888,33,0.464940669,0.330097087,0.204962244,0.616935484,6.53141123212673,7.99708693146154,-46.74235,-43.8251,2.91725,4.92,0.4,0.341498619,1,1,"no attempt"
"waal_1282",2013,14,599,"2013-03-17 02:51:00","BS20601_2013_b","Male",4.0625,664.8355832,2333.907314,9,0.259640103,0.303341902,0.437017995,0.409722222,6.49953976677792,7.75529910083263,-49.90449,-44.34564,5.55885,2.31,2.5,1.660556442,1,1,"no attempt"
"waal_1282",2013,14,602,"2013-04-01 08:41:00","BS20601_2013_b","Male",3.729166667,688.105416,2005.367582,7,0.296918768,0.37535014,0.327731092,0.533864542,6.53394204712645,7.60358265560562,-46.65346,-40.51719,6.13627,-0.07,0.4,1.660556442,1,1,"no attempt"
"waal_1282",2013,14,601,"2013-03-27 11:19:00","BS20601_2013_b","Male",3.28125,937.3247744,2492.611408,4,0.066878981,0.385350318,0.547770701,0.412969283,6.84302983306855,7.82108619812897,-46.59793,-40.04412,6.55381,2.31,2.5,1.660556442,1,1,"no attempt"
"waal_1294",2015,16,156,"2015-01-19 17:53:00","BS20645_2015","Male",12.95833333,888.8780057,5782.268819,40,0.345132743,0.400643604,0.254223652,0.611793612,6.7899599996633,8.66255141388573,-48.79266,-43.12749,5.66517,1.35,-1.4,-0.571590441,1,1,"no attempt"
"waal_1294",2017,18,347,"2017-01-22 11:23:00","BS20645_2017","Male",6.760416667,141.8929926,1938.649937,18,0.395993837,0.469953775,0.134052388,0.778061224,4.95507320028279,7.56974710103758,-46.93714,-45.31781,1.61933,-1.12,0.3,-0.571590441,1,1,"no attempt"
"waal_1322",2016,17,287,"2016-01-21 14:48:00","BS20752_2016","Male",10,1198.896113,4993.558258,41,0.314196242,0.355949896,0.329853862,0.519025875,7.08915650656972,8.51590401238193,-48.81418,-41.10295,7.71123,3.13,-3.6,1.300278574,1,0,"failedrep"
"waal_1350",2013,20,608,"2013-03-30 05:12:00","BS21132_2013_b","Male",1.916666667,81.06513737,720.9173028,2,0.016304348,0.913043478,0.070652174,0.928176796,4.39525299656669,6.58052443278708,-46.97814,-46.40907,0.569070000000004,2.31,2.5,-0.872611652,1,1,"no attempt"
"waal_1350",2013,20,607,"2013-03-24 06:20:00","BS21132_2013_b","Male",1.854166667,48.55650917,316.7115296,12,NA,NA,NA,NA,3.88272825722327,5.75799135831294,-46.61717,-46.43203,0.185140000000004,2.31,2.5,-0.872611652,1,1,"no attempt"
"waal_1350",2013,20,606,"2013-03-19 15:05:00","BS21132_2013_b","Male",1.822916667,157.6308626,866.7510388,3,0.182857143,0.611428571,0.205714286,0.748251748,5.06025598693205,6.76475178306456,-46.98393,-46.43735,0.546579999999999,2.31,2.5,-0.872611652,1,1,"no attempt"
"waal_1377",2012,21,519,"2012-02-07 13:21:00","BS21163_2012","Male",6.052083333,215.7223058,1588.903288,18,0.446551724,0.432758621,0.120689655,0.781931464,5.37399195926783,7.37079930124834,-47.13656,-45.34247,1.79409,-1.53,0.8,-0.052062286,1,1,"no attempt"
"waal_1377",2012,21,518,"2012-01-25 15:53:00","BS21163_2012","Male",5.489583333,109.2821377,1035.426395,14,0.61026616,0.347908745,0.041825095,0.892682927,4.69393295730758,6.94256859670613,-47.10886,-46.33563,0.773229999999998,3.08,1.8,-0.052062286,1,1,"no attempt"
"waal_1396",2013,13,540,"2013-03-03 05:32:00","BS21214_2013","Male",7.979166667,1032.338718,4843.456098,16,0.250980392,0.350326797,0.39869281,0.467713787,6.93958210730699,8.48538381471883,-47.00681,-41.11217,5.89464,2.31,2.5,1.174639461,1,1,"no attempt"
"waal_1397",2018,18,433,"2018-02-01 10:36:00","BS21219_2018","Male",7.083333333,642.8823771,2593.705825,27,0.379970545,0.463917526,0.156111929,0.748218527,6.46596177919938,7.86084295250867,-46.95804,-44.29978,2.65826,1.02,-0.8,-1.110793617,1,1,"no attempt"
"waal_1397",2020,NA,494,"2020-01-20 10:33:00","BS21219_2020","Male",9.90625,1376.641693,4445.561161,27,0.403157895,0.326315789,0.270526316,0.546737213,7.22740225644446,8.39966138542404,-48.4895,-45.59348,2.89602,0.57,0.3,-1.110793617,NA,NA,NA
"waal_1398",2011,11,294,"2011-02-09 15:31:00","BS21220_2011","Male",5.447916667,104.8501324,610.8440077,25,0.509578544,0.454022989,0.036398467,0.92578125,4.65253202010345,6.41484162002869,-46.99665,-46.07364,0.923010000000005,0.87,4.5,-1.856732626,1,1,"failedrep"
"waal_1398",2018,18,372,"2018-02-09 13:48:00","BS21220_2018","Male",7.875,582.2661206,2212.35585,40,0.451655629,0.38013245,0.168211921,0.693236715,6.36692759511368,7.70181322221719,-48.31031,-44.55286,3.75745,1.02,-0.8,-1.856732626,1,1,"no attempt"
"waal_1399",2016,16,178,"2016-01-19 13:38:00","BS21221_2016","Male",10.59375,1393.446741,5033.168157,35,0.406496063,0.323818898,0.269685039,0.545605307,7.23953562660066,8.52380491710637,-49.80562,-43.20609,6.59952999999999,3.13,-3.6,1.70660164,1,0,"no attempt"
"waal_1400",2019,NA,481,"2019-01-26 06:31:00","BS21224_2019","Male",5.125,197.7381184,1066.510895,24,0.33401222,0.617107943,0.048879837,0.926605505,5.28694352089828,6.97214775351792,-46.96713,-46.33103,0.636099999999999,2.79,-0.1,-2.531953615,NA,NA,NA
"waal_1402",2013,13,76,"2013-02-23 14:21:00","BS21229_2013","Male",12.625,1418.314082,8759.760466,27,0.24360033,0.284062758,0.472336912,0.375545852,7.25722417903926,9.07792383949266,-56.43001,-45.76382,10.66619,2.84,-0.4,-0.689320962,1,1,"no attempt"
"waal_1411",2011,11,309,"2011-01-15 00:26:00","BS21262_2011","Male",11.63541667,629.2618463,3510.434945,35,0.449820789,0.370071685,0.180107527,0.672638436,6.44454745990099,8.16349522473738,-47.85671,-44.28473,3.57198,0.48,3.8,-0.123569818,1,1,"no attempt"
"waal_1414",2013,13,609,"2013-03-18 11:26:00","BS21268_2013_b","Male",2.614583333,548.1312437,1430.115426,6,0.296,0.324,0.38,0.460227273,6.30651475407639,7.26551043747899,-47.38463,-44.69699,2.68764,2.31,2.5,0.257432963,1,1,"failedrep"
"waal_1414",2013,13,610,"2013-03-25 16:25:00","BS21268_2013_b","Male",2.083333333,820.4650661,1889.589527,1,0.010050251,0.201005025,0.788944724,0.203045685,6.70987133326787,7.54411490298489,-46.35836,-40.47467,5.88368999999999,2.31,2.5,0.257432963,1,1,"failedrep"
"waal_1414",2013,13,611,"2013-03-31 10:44:00","BS21268_2013_b","Male",4.052083333,1069.796916,3443.42149,7,0.082262211,0.311053985,0.606683805,0.338935574,6.97522411131117,8.14422087524757,-46.35838,-39.57693,6.78145,2.31,2.5,0.257432963,1,1,"failedrep"
"waal_1436",2014,35,126,"2014-02-21 15:05:00","BS21341_2014","Male",15.63541667,3555.792324,10521.61388,33,0.33,0.189333333,0.480666667,0.282587065,8.17633319335355,9.26118688517188,-63.0215,-45.81974,17.20176,0.36,0.1,-0.330089088,1,1,"no attempt"
"waal_1448",2013,16,537,"2013-02-17 04:27:00","BS21368_2013","Male",13.95833333,1534.655376,6833.671924,41,0.378640777,0.292755788,0.328603435,0.471153846,7.3360611240658,8.82961742508449,-52.05472,-43.80195,8.25277000000001,2.84,-0.4,0.153779919,1,0,"no attempt"
"waal_1449",2012,15,520,"2012-02-26 02:38:00","BS21372_2012","Male",6.458333333,638.3593482,2473.930031,19,0.455573506,0.308562197,0.235864297,0.566765579,6.45890136647651,7.81356327082251,-48.59452,-45.31764,3.27688000000001,-1.53,0.8,3.04687705,1,1,"no attempt"
"waal_1451",2013,16,555,"2013-02-17 03:05:00","BS21377_2013","Male",10.1875,1857.261233,6443.92053,19,0.335721597,0.184237462,0.480040942,0.277349769,7.52685822620315,8.77089241181859,-54.97637,-38.72773,16.24864,2.84,-0.4,0.6839447,1,0,"no attempt"
"waal_1456",2015,18,157,"2015-02-12 15:06:00","BS21389_2015","Male",5.958333333,846.8889692,3484.958637,13,0.301225919,0.313485114,0.385288967,0.448621554,6.74156959892833,8.15621145425762,-47.91555,-44.93375,2.9818,4.92,0.4,-0.157708057,1,1,"no attempt"
"waal_1457",2010,13,539,"2010-02-09 15:43:00","BS21391_2010","Male",11.59375,440.0677823,2249.181075,53,0.524707996,0.399820305,0.075471698,0.84120983,6.08692876572954,7.71832146227986,-46.85479,-45.22051,1.63428,-2.12,-2.4,-0.015193422,1,1,"no attempt"
"waal_1457",2015,18,160,"2015-02-11 12:24:00","BS21391_2015","Male",12.23958333,1046.295898,4373.639346,45,0.387563884,0.420783646,0.19165247,0.687065369,6.95301148989762,8.38335074379055,-47.48704,-43.55616,3.93088,4.92,0.4,-0.015193422,1,1,"no attempt"
"waal_1460",2012,15,521,"2012-02-20 07:01:00","BS21396_2012","Male",11.875,1282.426093,6771.39597,32,0.402985075,0.208955224,0.388059701,0.35,7.15650894809396,8.8204625440593,-56.11834,-45.81365,10.30469,-1.53,0.8,1.661220515,1,1,"no attempt"
"waal_1469",2013,31,108,"2013-03-05 11:55:00","BS21415_2013","Male",9.96875,2187.521507,7117.572183,20,0.24790795,0.251046025,0.501046025,0.33379694,7.69052444995487,8.87032196072353,-63.27664,-46.22779,17.04885,2.31,2.5,-0.876009996,1,1,"no attempt"
"waal_1476",2016,16,289,"2016-01-26 02:53:00","BS21436_2016","Male",3.697916667,148.2769705,1325.932048,12,0.248587571,0.655367232,0.096045198,0.872180451,4.99908194713236,7.18987092358051,-46.96969,-46.02474,0.944949999999999,3.13,-3.6,-0.405372389,1,1,"no attempt"
"waal_1476",2016,16,290,"2016-02-13 15:32:00","BS21436_2016","Male",8.864583333,243.7750028,3650.163389,19,0.263219741,0.545240893,0.191539365,0.740031898,5.49624568020718,8.20252720968424,-46.9638,-45.41203,1.55177,1.35,-3.2,-0.405372389,1,1,"no attempt"
"waal_1504",2013,15,612,"2013-03-20 14:28:00","BS21516_2013_b","Male",2.614583333,640.1068143,1936.260966,6,0.148,0.264,0.588,0.309859155,6.46163505977166,7.5685140552399,-49.45083,-45.03496,4.41587000000001,2.31,2.5,-1.058768791,1,1,"no attempt"
"waal_1504",2013,15,614,"2013-03-30 11:09:00","BS21516_2013_b","Male",2.020833333,575.168601,1979.086471,3,0.088082902,0.139896373,0.772020725,0.153409091,6.35466321694746,7.59039063893804,-50.26578,-42.72339,7.54239,2.31,2.5,-1.058768791,1,1,"no attempt"
"waal_1504",2013,15,615,"2013-04-05 05:00:00","BS21516_2013_b","Male",2.260416667,646.7833922,1711.04404,3,0.212962963,0.268518519,0.518518519,0.341176471,6.47201145050255,7.44485901289467,-49.35428,-46.06961,3.28467000000001,-0.07,0.4,-1.058768791,1,1,"no attempt"
"waal_1504",2013,15,613,"2013-03-27 03:36:00","BS21516_2013_b","Male",2.3125,82.4692604,508.4759179,5,0.524886878,0.393665158,0.081447964,0.828571429,4.41242562269543,6.23141785527176,-47.00593,-46.05122,0.954709999999999,2.31,2.5,-1.058768791,1,1,"no attempt"
"waal_1542",2011,13,360,"2011-01-15 14:06:00","BS21606_2011","Male",3.84375,221.1710594,1297.18337,11,0.263586957,0.597826087,0.138586957,0.811808118,5.39893642654972,7.16795055443116,-46.98607,-44.99285,1.99322,0.48,3.8,-1.548105904,1,1,"no attempt"
"waal_1542",2013,15,67,"2013-01-30 05:41:00","BS21606_2013","Male",7.885416667,454.5223452,1914.628658,27,0.478835979,0.423280423,0.097883598,0.812182741,6.11924707676544,7.55727897053979,-46.95286,-44.88792,2.06494,0.71,-0.1,-1.548105904,1,1,"no attempt"
"waal_1542",2013,15,66,"2013-01-17 15:30:00","BS21606_2013","Male",3.666666667,195.6756217,920.9235741,13,0.403409091,0.494318182,0.102272727,0.828571429,5.27645829689296,6.82537705137893,-47.06829,-45.73295,1.33534,0.71,-0.1,-1.548105904,1,1,"no attempt"
"waal_4625",2011,NA,374,"2011-01-29 11:01:00","BS21617_2011","Male",15.58333333,1689.270608,8386.906235,43,0.280748663,0.372326203,0.346925134,0.517657993,7.43205212185469,9.03442698711984,-46.35828,-32.56354,13.79474,0.48,3.8,-1.859178186,NA,NA,NA
"waal_4625",2012,NA,523,"2012-02-27 10:47:00","BS21617_2012","Male",4.78125,104.2310947,1101.891439,12,0.473799127,0.443231441,0.082969432,0.842323651,4.64661049843042,7.00478347215599,-46.82708,-45.61512,1.21196,-1.53,0.8,-1.859178186,NA,NA,NA
"waal_1557",2011,19,388,"2011-01-27 14:04:00","BS21632_2011","Male",7.604166667,300.1210936,2395.578152,22,0.414266118,0.399176955,0.186556927,0.681498829,5.70418603854667,7.78137988029529,-46.98325,-45.23346,1.74979,0.48,3.8,0.484268057,1,1,"no attempt"
"waal_1557",2018,26,435,"2018-01-16 16:09:00","BS21632_2018","Male",12.77083333,1193.039188,4598.824935,48,0.372244898,0.427755102,0.2,0.681404421,7.08425926984007,8.43355610093151,-51.27438,-45.93669,5.33769,2.72,1.8,0.484268057,0,NA,"no attempt"
"waal_1558",2019,27,463,"2019-02-02 09:18:00","BS21633_2019","Male",4.041666667,128.2282288,656.3971047,25,0.585051546,0.37628866,0.038659794,0.906832298,4.85381171369529,6.48676594832869,-46.93801,-45.37711,1.5609,-1.87,-2.3,-1.961825982,1,1,"no attempt"
"waal_1681",2018,17,366,"2018-02-24 10:21:00","BS22691_2018","Male",16.95833333,1758.94478,10556.02023,37,0.185003073,0.416717886,0.398279041,0.511312217,7.47246935140795,9.264451614067,-50.94579,-42.6216,8.32419,1.02,-0.8,-0.341350681,1,1,"no attempt"
"waal_1690",2016,15,252,"2016-03-20 15:18:00","BS22732_2016","Male",3.645833333,766.1224003,2123.27338,12,0.249283668,0.289398281,0.461318052,0.385496183,6.64134194848965,7.66071422402066,-48.39731,-44.48252,3.91479,4.36,-0.1,-2.158182929,1,1,"no attempt"
"waal_1690",2016,15,250,"2016-01-24 18:38:00","BS22732_2016","Male",9.635416667,1106.980372,4238.572007,30,0.356756757,0.378378378,0.264864865,0.588235294,7.00939120174747,8.35198170069736,-48.68493,-43.82587,4.85906,3.13,-3.6,-2.158182929,1,1,"no attempt"
"waal_1690",2016,15,251,"2016-02-13 10:14:00","BS22732_2016","Male",16.20833333,3256.029539,10905.13928,33,0.252733119,0.245659164,0.501607717,0.328743546,8.08826379925573,9.29698945067705,-58.54717,-43.88232,14.66485,1.35,-3.2,-2.158182929,1,1,"no attempt"
"waal_1769",2016,14,195,"2016-01-23 11:14:00","BS22930_2016","Male",5.78125,221.2438165,2069.945473,18,0.410810811,0.468468468,0.120720721,0.795107034,5.39926533547489,7.63527754436658,-47.06449,-45.15479,1.9097,3.13,-3.6,-2.127821622,1,1,"no attempt"
"waal_1770",2016,14,279,"2016-01-21 14:39:00","BS22936_2016","Male",4.010416667,351.0350575,1277.810648,17,0.438961039,0.38961039,0.171428571,0.694444444,5.86088609739568,7.15290346120599,-46.37861,-44.56405,1.81456,3.13,-3.6,0.899984646,1,1,"failedrep"
"waal_1770",2019,17,460,"2019-01-28 14:51:00","BS22936_2019","Male",5.041666667,129.7146971,903.0005322,25,0.467908903,0.492753623,0.039337474,0.926070039,4.86533740101672,6.80572314278558,-46.84203,-45.36058,1.48145,2.79,-0.1,0.899984646,1,1,"failedrep"
